phase,kp,ki,kd,rms_err_rad,mean_abs_err_rad,vel_rms_rad,acc_rms_rad,jerk_rms_rad,smooth_cost,score
GRID,60,50,45,0.014544601094940003,0.012958786910473172,0.00280742011214104,0.0012569929099335354,0.002121885306605556,0.0015164606289351415,0.021175640613070104
GRID,60,50,50,0.011655032808448063,0.010140287421549628,0.00274645901591733,0.0011924881794218305,0.0020841934026853697,0.001459999746400892,0.016871176493862966
GRID,60,60,0,0.01453046682081928,0.012672711252298201,0.0028464139257516367,0.0012910975525816807,0.0022079299748129794,0.0015661472792510701,0.021023437174893488
GRID,60,60,5,0.01425310027852996,0.012300403358651082,0.002946986350353257,0.0014165590679676501,0.0023522065171304213,0.0016972533027164814,0.02057302728812715
GRID,60,60,10,0.014982275439226197,0.013321144950598014,0.002842261605633187,0.0012056652444079625,0.0020573982501167804,0.0014611851461206078,0.021788966429137267
GRID,60,60,15,0.014143005888819326,0.012062641766789945,0.0028643377555885702,0.0012251651386005055,0.001992813242757135,0.0014554595698474944,0.020319872729199048
GRID,60,60,20,0.011146605424964337,0.009544358177223532,0.002769298985185105,0.0010813061869614784,0.0018590496222766807,0.001314629217556039,0.01605024743533171
GRID,60,60,25,0.014651492729034732,0.012772654649600123,0.0028657118682872246,0.0012941534090518344,0.0021106484122209953,0.0015391019100025826,0.02119173024483505
GRID,60,60,30,0.012812201018849795,0.010971474855604332,0.002901210367208306,0.0013997280656515843,0.002347146188894573,0.0016839535026244809,0.01846633379691441
GRID,60,60,35,0.012755859166874052,0.011307282554487768,0.002810223328128596,0.0012219367663524096,0.0020822908980417517,0.001480043005859212,0.018557504744703857
GRID,60,60,40,0.014754544028246235,0.013003682187496243,0.0028297680875449195,0.0013032779879192512,0.002275120104829779,0.0015948306229924094,0.021415868184293595
GRID,60,60,45,0.013015487598504568,0.011480534358085642,0.0028228033511966677,0.0012695006101360044,0.00216075429531205,0.001536876715688818,0.01890944244911627
GRID,60,60,50,0.011916434726546759,0.010362235063577382,0.0027621817825021406,0.0012538464897047645,0.002184469489187992,0.0015330333895497326,0.01725085559729042
GRID,60,70,0,0.014340199558150737,0.012342516116277293,0.002838103210420694,0.0012283850262520069,0.0020803866535666848,0.0014839855144464101,0.020659856167734025
GRID,60,70,5,0.012272408056204021,0.010703270071469333,0.0027564747892513627,0.0011825090234017408,0.0020380431796917647,0.001439169270288748,0.017767960018967563
GRID,60,70,10,0.012694760644358786,0.010936502022556254,0.0028930570666829756,0.001218699842079946,0.001966788447195996,0.0014431264236147612,0.01830732429799839
GRID,60,70,15,0.015651833328514747,0.01352094684093941,0.0028712017427987677,0.0012379944427801147,0.002038043179691723,0.001478009063853597,0.02256010765536981
GRID,60,70,20,0.01160946684507055,0.010296602017417307,0.002704569991977035,0.001138255491535626,0.001976838530247682,0.0013898304031492426,0.016896750894094127
GRID,60,70,25,0.015430149572720627,0.013568835055403378,0.0028835157453046137,0.0013654438059602849,0.0022364666027800454,0.0016267506450062129,0.022377242164922935
GRID,60,70,30,0.014220881084592414,0.012276252728826936,0.0028602114565594388,0.0012941534090518468,0.0021125253787210906,0.0015396649999526199,0.020512973949001145
GRID,60,70,35,0.01195654623770275,0.010527448679302278,0.002783478796195196,0.0013093257140799933,0.002295929563413344,0.0016053068688799985,0.01738080126424189
GRID,60,70,40,0.013400584869675288,0.011713217144038442,0.0028464139257516367,0.0013332423157760885,0.0022716333286737756,0.0016147596196453946,0.01941866940365905
GRID,60,70,45,0.01141142983894077,0.010243495345798468,0.0026899742567507248,0.0011758092016437858,0.0021068894628223384,0.0014551332799973516,0.01667869083983974
GRID,60,70,50,0.012380794821676575,0.010633892415506663,0.002838103210420694,0.00122193676635246,0.0020458071818248947,0.0014690978909941903,0.017844650818529324
GRID,60,80,0,0.014498787213221379,0.012163239997503782,0.002894417545040178,0.001318345286025396,0.0022222440953940698,0.001589514928835998,0.02073935870485687
GRID,60,80,5,0.012624695467606176,0.011045306184030535,0.0028657118682872346,0.0012475298425243806,0.0021312041274914634,0.0015126321280145053,0.018298611772422896
GRID,60,80,10,0.015789827529387353,0.01358577966186403,0.0028930570666829765,0.001330276255782172,0.0022115171907847453,0.001594648536282944,0.02274218221394766
GRID,60,80,15,0.013405842238143346,0.011376044703379207,0.002905278437026854,0.0013479747223025162,0.0021953285593665764,0.0016021808734217342,0.01925408267717512
GRID,60,80,20,0.01622757353017061,0.014709380851832462,0.0028670853224127125,0.0012941534090519,0.0021953285593667334,0.00156450595414635,0.023738714551501477
GRID,60,80,25,0.013394823715984132,0.012184265111595443,0.002760756140196846,0.001208937069268417,0.002101238430393622,0.0014766274776059783,0.01963461901954245
GRID,60,80,30,0.014357503288475834,0.012514776147142944,0.00285607919609691,0.0013002435763797453,0.0021808377834525955,0.0015644218385016003,0.020771333545897466
GRID,60,80,35,0.014954636712474231,0.013004911098956096,0.002880783849148593,0.001342101166160855,0.0022061341794976834,0.0016013110701619034,0.021617223368968472
GRID,60,80,40,0.013798828592187265,0.012250859620788805,0.0028588347000625533,0.0012818862752397707,0.0021515634654970233,0.0015427894323169465,0.020078537345813365
GRID,60,80,45,0.01111947475641698,0.0096875635399293,0.002756474789251361,0.0012251651386005035,0.002108769775077779,0.001490246529543686,0.016112281179336
GRID,60,80,50,0.013781054388967278,0.011769437577239543,0.0028588347000625533,0.0013479747223025282,0.002261140739884249,0.0016219245275770444,0.019827965630344755
GRID,60,90,0,0.01443996566558445,0.012202324184869122,0.00290256702398911,0.0012538464897047662,0.0020007527691911736,0.0014779183735506882,0.02068891959537408
GRID,60,90,5,0.015022905284006518,0.012991331560509335,0.0029241879337659968,0.001291097552581661,0.002215098597488525,0.0015682978660537202,0.02167540085086656
GRID,60,90,10,0.014009074044080676,0.01193360792517108,0.0029523250981178827,0.001405360796923289,0.0023656478066413733,0.0016934468998387143,0.020145222696650086
GRID,60,90,15,0.015097743186161475,0.013015079408148299,0.0029402992839858786,0.0012972020667724289,0.0021735561678539977,0.0015601082970968993,0.021761293719945316
GRID,60,90,20,0.01643069089959354,0.014337962740076697,0.0028876087434546757,0.0012849640378337936,0.0020438689462576667,0.0015126355103609553,0.023750935820667982
GRID,60,90,25,0.015866723735348247,0.013893747791603692,0.0029147485199100672,0.0013826922009268618,0.002285548517485048,0.0016535490958943175,0.022978952540739523
GRID,60,90,30,0.012878543013220448,0.011371324399584489,0.0028353275586951144,0.0012538464897047645,0.002142333206439518,0.0015203925047251904,0.01871624446348521
GRID,60,90,35,0.013906649897185687,0.011992586854399695,0.0028547004467063537,0.0012880344461248955,0.0021367759124964,0.0015426568860363466,0.020057209012989168
GRID,60,90,40,0.014368064304280908,0.012391963658721134,0.002926879317615753,0.0013969031827204595,0.002278601545435231,0.001661412691534891,0.020730187402794965
GRID,60,90,45,0.010714841836316848,0.009485267452007189,0.0027161901099001613,0.001205665244407913,0.002134920266542766,0.0014844417510483689,0.015605919737425278
GRID,60,90,50,0.01245466414970726,0.010810899757757503,0.002867085322412707,0.001263262240146263,0.0020898905251199008,0.001511250725638354,0.018011239101149847
GRID,60,100,0,0.011010341786186977,0.009489661983773469,0.0027933618359483937,0.0011957960586734659,0.0020727521813811087,0.0014588828954857588,0.015901061067622287
GRID,60,100,5,0.01263200218472919,0.011222959043834739,0.0028018052662962816,0.0014025472589723317,0.00249131486092048,0.0017291775395567761,0.018416399460602237
GRID,60,100,10,0.012919785372321977,0.011318784145200343,0.002878049359828845,0.0013063053508552524,0.0021844694891880842,0.0015697545923551018,0.01873615290415766
GRID,60,100,15,0.011055290149368166,0.009156911705441298,0.0029255339351876818,0.0012315964958533037,0.0020516109018024393,0.0014776008176380442,0.01578150608385262
GRID,60,100,20,0.014505061694527324,0.012575033596962833,0.0029483219436012243,0.0014386941440300228,0.0023840058427135415,0.0017222876536350782,0.02096480725837225
GRID,60,100,25,0.013091368841326835,0.01101087314508402,0.0028862450556603435,0.001396903182720445,0.0023656478066413655,0.001687526569896721,0.01876555807085852
GRID,60,100,30,0.013172928578571514,0.011683265659745328,0.002774979604457596,0.0012219367663524284,0.002127481497352446,0.0014936001856524338,0.01916392142700942
GRID,60,100,35,0.010241855402123037,0.00846247619731122,0.0028533210310922527,0.0012972020667724234,0.0021971331865183563,0.0015671814026962032,0.014629811641048268
GRID,60,100,40,0.012996820725220785,0.01130695852365294,0.0029039230469661455,0.001288034446124915,0.002162587774042654,0.0015504004445002365,0.018805340031497277
GRID,60,100,45,0.014626264226466698,0.01258754798506748,0.002873942747473382,0.0014137678158605762,0.002384005842713525,0.0017048392239164606,0.021090522141392083
GRID,60,100,50,0.014708390737991234,0.012655651379596398,0.002926879317615753,0.0014249000177822076,0.0023011025243009626,0.0016877607697378342,0.021204992504763216
GRID,80,0,0,0.011411186997948226,0.009965518787518592,0.0027961791456266125,0.0012601314738951797,0.0021012384303936817,0.0015124635608447302,0.016545192747791992
GRID,80,0,5,0.011456134210513,0.01028737106942646,0.0027692989851850983,0.0013002435763796838,0.0022222440953940242,0.001576843732083986,0.01675750411843463
GRID,80,0,10,0.01187613035748091,0.010534625917154337,0.002845030492413178,0.001281886275239778,0.0020974626170457353,0.001526559177781565,0.017296099233836234
GRID,80,0,15,0.011393509276057244,0.010161769975711448,0.0027749796044576045,0.00130024357637977,0.0022186742230564838,0.001575772770382784,0.016631971540951244
GRID,80,0,20,0.01189003533317091,0.010488393175820178,0.0028505601973242297,0.001303277987919255,0.0021050074709659315,0.0015437968328332577,0.017288611604364325
GRID,80,0,25,0.011803689876731652,0.010374620916465141,0.0028602114565594383,0.0015005147201087399,0.0025370308733637034,0.0018114695660852286,0.017172147291572744
GRID,80,0,30,0.011256398084585239,0.010156547172383432,0.002733527669613879,0.001241181048933846,0.002169906196902725,0.0015197985933245095,0.01648665153010941
GRID,80,0,35,0.011747885460065707,0.010490903673214964,0.0028269842520579117,0.0013332423157761074,0.0021735561678539917,0.0015853364713994725,0.01715187094381314
GRID,80,0,40,0.011143705789480974,0.010057908965028768,0.002723427506448444,0.0012347996130855933,0.00212375234199236,0.001501485431757623,0.01632280881517112
GRID,80,0,45,0.01153257860782738,0.010369894560257057,0.00276360668937149,0.0012601314738951996,0.0020841934026854213,0.001507350052532266,0.016868260893209135
GRID,80,0,50,0.01161432452064091,0.010412623998795783,0.0027806486187514023,0.0012910975525817089,0.002151563465497032,0.0015492373264563057,0.01697556025268443
GRID,80,10,0,0.011578431895979593,0.010351824709061354,0.002783478796195202,0.0012475298425243567,0.0021087697750778035,0.0015059018222903908,0.01690493443273931
GRID,80,10,5,0.011875876975753671,0.010401826548764771,0.002835327558695119,0.0013450411503327705,0.0022959295634133762,0.001630307674256952,0.01723982101756175
GRID,80,10,10,0.011761585189498545,0.010410794496576323,0.00279617914562662,0.0012788011052427388,0.0021087697750778503,0.0015277917061932722,0.017119761608406035
GRID,80,10,15,0.011869644801554285,0.010400265034827105,0.0028505601973242275,0.0012695006101359685,0.00204967815440994,0.0015035538734181598,0.017220132706309656
GRID,80,10,20,0.011663194502511968,0.010464678445659983,0.0027806486187513958,0.0012941534090518418,0.002202538196374569,0.00156666884524866,0.017052200609866824
GRID,80,10,25,0.011520133850499475,0.010312943659199263,0.002759329761315694,0.0013509019238437349,0.002333598334376699,0.001645710847003624,0.01684117676479947
GRID,80,10,30,0.011667796274965099,0.010394594796416173,0.002815821388115133,0.0013509019238437533,0.0022523595776244684,0.0016213392199779678,0.01702722759517098
GRID,80,10,35,0.011897465910065358,0.01049815364236644,0.0028519409482878934,0.0013654438059602662,0.002234693739558248,0.0016262187860396605,0.017309164609852542
GRID,80,10,40,0.011397913529428911,0.010222822069555337,0.002755046193773566,0.001278801105242694,0.0022043369212120197,0.0015564618500334918,0.016664970749209928
GRID,80,10,45,0.011554959659248076,0.010364547769370019,0.002796179145626609,0.0012849640378337721,0.002120016626976898,0.0015354798145767099,0.01689078152539076
GRID,80,10,50,0.011404741304853767,0.010266503552513496,0.002749324388648566,0.0013183452860254308,0.0022890140972124757,0.0016095459293815441,0.01669894767404867
GRID,80,20,0,0.011822249310412276,0.010599356664654735,0.0028074201121410327,0.001278801105242685,0.002134920266542819,0.0015356368536327252,0.017275491328102913
GRID,80,20,5,0.012369150579158215,0.01093179063242508,0.002879416929095765,0.0013855460578349997,0.0022593872376896382,0.0016476984117913913,0.017999815736549893
GRID,80,20,10,0.012242975990975534,0.010681065986233283,0.0028643377555885676,0.0013123391259233196,0.002086094172257505,0.001544465639823575,0.01773795554807453
GRID,80,20,15,0.011440853196183738,0.010270475281818483,0.002743590650627275,0.0012347996130855764,0.002123752341992335,0.001501485431757604,0.01672623938026874
GRID,80,20,20,0.012127291006394864,0.010823093269429826,0.002817219165013384,0.0013798324415036523,0.0023706686424416704,0.0016770833017850577,0.017706545971288283
GRID,80,20,25,0.011575566240800398,0.010425865442384176,0.0027877186749606852,0.0013032779879192566,0.002206134179497732,0.0015741348453927992,0.016945912446531763
GRID,80,20,30,0.011576898333474184,0.010177385399069453,0.0028505601973242314,0.0013567373804834139,0.0022488375120176293,0.0016243674199436784,0.01682802777500328
GRID,80,20,35,0.01140646089552609,0.010223922718207632,0.0027550461937735694,0.0013302762557822064,0.002309698379873877,0.0016241028930097075,0.016680832543930876
GRID,80,20,40,0.011781078148181308,0.010495547929914254,0.0028255913058033277,0.0013567373804834256,0.0022628928833009648,0.0016285840313286872,0.017191710516271302
GRID,80,20,45,0.011921146089557088,0.010519432381255163,0.0028088220698374773,0.0013538227962783089,0.0022855485174850484,0.0016333405126403306,0.0173441963314487
GRID,80,20,50,0.011293784054905633,0.010151432654428876,0.002739282471077611,0.0013332423157760662,0.002342074927250036,0.001635892099218257,0.016533089592041895
GRID,80,30,0,0.012358729728618715,0.010820741392509117,0.002903923046966145,0.0014496349414865974,0.0024268455878076137,0.0017427981353829022,0.017943380238411563
GRID,80,30,5,0.011981987607137748,0.010546672687954875,0.0028491787772298607,0.0013243242068850377,0.002257632373550949,0.001604316656884811,0.01741575561680367
GRID,80,30,10,0.012140610459941392,0.01066966068511957,0.002825591305803321,0.0012695006101359702,0.0021050074709659554,0.0015201526683849657,0.017627456069339676
GRID,80,30,15,0.011758241295398321,0.010430270298628636,0.0028422616056331907,0.0013183452860254393,0.0021662500760295427,0.0015727167230266703,0.017130648117015305
GRID,80,30,20,0.011821014376169555,0.010610044631189001,0.002798993619560679,0.0013332423157761074,0.0022523595776244563,0.001608977494330612,0.017286934441197117
GRID,80,30,25,0.012017780625867037,0.01061950381811016,0.002849178777229868,0.0013123391259233772,0.0021144006790271893,0.001552957591854521,0.01748282829410757
GRID,80,30,30,0.011635447767077752,0.01043668865850466,0.002750755955727428,0.0012347996130855914,0.002101238430393698,0.0014947312582780233,0.017003265222157886
GRID,80,30,35,0.011402063168921742,0.010112188127807445,0.0027521867781678685,0.0012788011052426958,0.002179019660765972,0.0015488666718996786,0.01661304390001543
GRID,80,30,40,0.01154830057378065,0.010264870532943195,0.002791952115022902,0.0013567373804833835,0.0023335983343766883,0.0016497956666513749,0.016845715406917386
GRID,80,30,45,0.011821799139345624,0.010461666040202251,0.002840876150222751,0.0013625478455295335,0.0022488375120175907,0.0016284347454759505,0.017215475633994344
GRID,80,30,50,0.011565233834743435,0.010405696185938987,0.002769298985185103,0.0012788011052427082,0.0021497205842462264,0.0015400769489437637,0.016922089622607304
GRID,80,40,0,0.01276930379457462,0.011227969447377943,0.002882150120911037,0.001353822796278341,0.0022364666027801148,0.001618615938228873,0.01854515011208648
GRID,80,40,5,0.011883255898464978,0.010417933153480474,0.0028436463860347745,0.001275708474100499,0.002089890525119913,0.001519963089406323,0.017244218784145848
GRID,80,40,10,0.01163930251561496,0.010478547967283432,0.0027493243886485656,0.0012663852665194197,0.002204336921212015,0.0015477707629271982,0.017033353575549397
GRID,80,40,15,0.012665705647265938,0.011294458180787259,0.0028533210310922544,0.0013450411503327774,0.002202538196374598,0.0016022902641453234,0.0184731637640741
GRID,80,40,20,0.01187787793029703,0.010510168655687248,0.0027749796044575967,0.0013063053508552088,0.0022311437869760252,0.0015837568816914538,0.0172913379463098
GRID,80,40,25,0.01218362683561943,0.010555140305662226,0.002838103210420689,0.0013032779879192707,0.002149720584246243,0.0015572107668173623,0.017616918065132277
GRID,80,40,30,0.011825982462448394,0.010402461092297286,0.0027961791456266134,0.0012910975525816893,0.0021826543916671527,0.0015585646043073283,0.01718306946902777
GRID,80,40,35,0.011773718983355073,0.010507986545030231,0.0027378449047382137,0.0012538464897047807,0.002142333206439545,0.0015203925047252097,0.01717975150634271
GRID,80,40,40,0.011720692110626086,0.010212418321069897,0.0028547004467063567,0.0013625478455295587,0.00223469373955833,0.0016241916137381901,0.016989320432534854
GRID,80,40,45,0.011252095530694279,0.010134626734347198,0.0027593297613156985,0.0013509019238437635,0.002309698379873915,0.001638540860652809,0.01648326298393316
GRID,80,40,50,0.012005843375855462,0.010750873387354492,0.0027650308619418568,0.0013243242068850206,0.0023250908385604686,0.001624554196387655,0.017543735489171475
GRID,80,50,0,0.0127126485743992,0.011294078428012335,0.0028477966870310376,0.0013213381282107665,0.002224026882760982,0.001592144754575831,0.018518902263862953
GRID,80,50,5,0.012244242972686165,0.010823891825569266,0.00280039979579586,0.0012122000632443077,0.001970814630421363,0.0014397844333974242,0.01780016732881054
GRID,80,50,10,0.012162366316603201,0.010690995115958342,0.002854700446706351,0.0013273035676964545,0.002198936332645779,0.0015887933971812517,0.017666743214300496
GRID,80,50,15,0.011912644626975348,0.010563956399293483,0.002836715724045701,0.001324324206885024,0.0022043369212120033,0.0015883280211831177,0.0173534556287404
GRID,80,50,20,0.011397963833633205,0.009908314323248263,0.002832549187073685,0.0012880344461248616,0.002138629948344055,0.0015432130967906197,0.0165064423049364
GRID,80,50,25,0.012455123346897322,0.011009075872578428,0.002851940948287894,0.0013362017918166962,0.0021644196996350607,0.0015846671641622054,0.018118127999602756
GRID,80,50,30,0.011785440083418836,0.010438287901098115,0.002807420112141035,0.0013391547275547508,0.002264643671093411,0.0016168014106163488,0.01716626417502953
GRID,80,50,35,0.012001293045881264,0.01056786748036449,0.0028436463860347793,0.0013183452860254412,0.0021012384303937246,0.0015532132293359262,0.0174405481089971
GRID,80,50,40,0.011668140997069669,0.010216524597717531,0.0028533210310922497,0.001256992909933508,0.0019928132427570948,0.001477739009780584,0.016924177196906493
GRID,80,50,45,0.011811347754033799,0.010533559134803043,0.002727760727178305,0.0012186998420799966,0.0020746634332222927,0.0014754889194226854,0.01722567621337759
GRID,80,50,50,0.012299378826672348,0.011070351247099592,0.0028269842520579087,0.001419344830870748,0.0023589367355122586,0.0017012224022632011,0.018004676690448463
GRID,80,60,0,0.011141881476465507,0.009487768215186545,0.0029201462069777216,0.001284964037833831,0.0020612474550724667,0.0015178490630054216,0.016037550490359324
GRID,80,60,5,0.0115926403218279,0.009946741233146225,0.002828376512300923,0.0013969031827204875,0.0023923038345370073,0.0016955233782654433,0.016735563276227557
GRID,80,60,10,0.011770585274375524,0.010242016280031477,0.0029093408185548735,0.001382692200926885,0.002269887932082179,0.0016488509202734732,0.01705647850641861
GRID,80,60,15,0.011650475355256767,0.01021491966813196,0.002836715724045703,0.0013153456341613492,0.0021515634654969635,0.0015662109835620332,0.01691455628767895
GRID,80,60,20,0.011975122779034725,0.010783752724103805,0.002790541681937177,0.0013362017918166912,0.002302824262307854,0.0016261885329640399,0.017529617994383035
GRID,80,60,25,0.011487787367899226,0.009988687571095506,0.0028876087434546744,0.0014165590679676356,0.0023673226017585252,0.0017017881281049026,0.016652309966257467
GRID,80,60,30,0.011442804605199149,0.010076948895282462,0.0027749796044576024,0.0011924881794218689,0.0019322271990171377,0.0014144098853004494,0.016622720041370425
GRID,80,60,35,0.01156366566518924,0.010111941719345999,0.002820012640330343,0.001269500610135963,0.002101238430393668,0.0015190219562132745,0.016771538720483564
GRID,80,60,40,0.012009450643272098,0.010518364392320017,0.0027863060989009214,0.001266385266519454,0.0021423332064396156,0.0015291696484955025,0.017421549804281657
GRID,80,60,45,0.011469701441654575,0.010183161068882996,0.002777815557782741,0.0012538464897047681,0.0021087697750777285,0.0015103234753166563,0.016712314323627738
GRID,80,60,50,0.012117803367284501,0.010871988021347288,0.0028158213881151308,0.0013362017918167083,0.002200738001389439,0.0015955626546885274,0.017713353643427
GRID,80,70,0,0.01266911373412273,0.011252119664185229,0.0028144229170141612,0.0012910975525816807,0.0021899057551369693,0.001560740013348267,0.01845124756755017
GRID,80,70,5,0.011294446756121039,0.009688846637502817,0.002887608743454679,0.0011957960586734544,0.001854780845983681,0.0013934914948665223,0.0162782192243591
GRID,80,70,10,0.013390484909520623,0.011755477563100488,0.002905278437026857,0.0013712173784603042,0.0022646436710934328,0.0016392452662502427,0.019432148217695892
GRID,80,70,15,0.011473190759922852,0.00983932883908792,0.0028116238880601155,0.0013273035676964768,0.0022168871311651133,0.0015941786367370675,0.016552273043140518
GRID,80,70,20,0.01172381719052728,0.010292556297191733,0.0028794169290957705,0.001457786654902973,0.002496082932002101,0.0017692755380327113,0.01704702289292642
GRID,80,70,25,0.011524268695354856,0.01015008829622833,0.002791952115022906,0.0012538464897047807,0.0020917861178226323,0.0015052283781401361,0.016749835681283035
GRID,80,70,30,0.011887193452899177,0.010528401839747617,0.0027664543013473097,0.0013183452860254202,0.0022611407398842663,0.001601183922183074,0.017311512764991294
GRID,80,70,35,0.011740863102815106,0.010194995871910997,0.0029160988783424394,0.0014137678158605922,0.002250599233801271,0.0016648172412427958,0.017004842762894885
GRID,80,70,40,0.011808744582346068,0.010389270146446448,0.0028574572802282923,0.0013213381282107888,0.002082290898041816,0.0015496239591600968,0.017158342051485302
GRID,80,70,45,0.011418593453198877,0.0101100207884038,0.0027692989851851027,0.001260131473895189,0.002160754295311983,0.001530318320320227,0.0166266356794328
GRID,80,70,50,0.012276601170802629,0.010831863212886003,0.002846413925751638,0.001410971041972563,0.0023689962128560743,0.0016983785932376163,0.01786237063656939
GRID,80,80,0,0.011500062850955324,0.009990146610521273,0.002856079196096906,0.0013063053508552227,0.0021460300740839488,0.0015582227678238405,0.016650958432998346
GRID,80,80,5,0.01117522072037074,0.009559289356618523,0.0029147485199100655,0.0013509019238437177,0.0021680789071496292,0.0015960550188354912,0.01611447090056355
GRID,80,80,10,0.01318072322775992,0.011351669761837723,0.0029509913166637183,0.001410971041972539,0.0022346937395582274,0.0016580878512482454,0.01902236689380361
GRID,80,80,15,0.010464774858667087,0.009010550653856671,0.0028200126403303384,0.0012910975525816611,0.0021404823782698716,0.0015459130002881242,0.015124641485624235
GRID,80,80,20,0.014444275015531529,0.012972190449071063,0.0028712017427987672,0.0013654438059602849,0.0022400081198088824,0.001627813100114864,0.021093151550078546
GRID,80,80,25,0.011578286017707795,0.010041206637721664,0.002860211456559436,0.0013538227962783006,0.0021899057551369497,0.0016046476839358952,0.016759354104962217
GRID,80,80,30,0.01346384139086907,0.011979093444101994,0.0028588347000625563,0.0013362017918167064,0.002188095167183693,0.0015917698044268023,0.019612565093362747
GRID,80,80,35,0.011892091169456182,0.010296336922210304,0.002883515745304608,0.0013712173784602977,0.002261140739884272,0.0016381943868874899,0.017204079069250082
GRID,80,80,40,0.011660965421849726,0.010216159003279842,0.002839490018815409,0.0013683336373536315,0.0021971331865183637,0.001616973502103051,0.01693074227369995
GRID,80,80,45,0.011975407816289196,0.010603918499643497,0.0028821501209110394,0.0013213381282108027,0.0021607542953120317,0.0015731629783411714,0.01743468336394506
GRID,80,80,50,0.011440051472484477,0.009954266472316071,0.002893057066682976,0.0013567373804833952,0.00218265439166712,0.0016045124838385127,0.016577635957026365
GRID,80,90,0,0.01122921424677408,0.009525319372602294,0.0028835157453046137,0.0013596457168980045,0.0022222440953941483,0.0016184252304468475,0.01615371645611991
GRID,80,90,5,0.013838946909660256,0.011991324683571947,0.002960315167121462,0.0013332423157760731,0.002173556167853919,0.0015853364713994268,0.01999314289858617
GRID,80,90,10,0.011801423554508791,0.010245736035543974,0.0028519409482878947,0.0013479747223025436,0.0021753788567846375,0.0015961959626471717,0.017083911168545497
GRID,80,90,15,0.012156844467516404,0.010510720631687115,0.002953658277277335,0.0014658930379968067,0.0023656478066414618,0.001735819468590203,0.01758578673021898
GRID,80,90,20,0.011753341790056123,0.010441144006608364,0.002806017453990952,0.0013063053508551913,0.0022400081198087974,0.0015864161815412731,0.01713255541151443
GRID,80,90,25,0.009608839594802347,0.008342839475373757,0.0028032100321234666,0.0013063053508551791,0.002285548517484978,0.0016000783008441187,0.013940267162573638
GRID,80,90,30,0.01335657516461413,0.011843560538185312,0.0028916959482511643,0.0013362017918166894,0.002101238430393678,0.0015657127833897857,0.019434926712045764
GRID,80,90,35,0.01208749606710117,0.010676757650116235,0.0028560791960969066,0.0013450411503327638,0.002262892883300909,0.0016203966702232073,0.01758791455918161
GRID,80,90,40,0.011465138019603223,0.010204170991092543,0.002760756140196856,0.0012632622401462755,0.00217537885678465,0.0015368972251377877,0.016720913237663275
GRID,80,90,45,0.012275560198171226,0.010692591676967834,0.0028998530757341516,0.0014053607969233234,0.0022803402725447963,0.0016678546396097652,0.01778864150061612
GRID,80,90,50,0.012405538697516944,0.011170374582580293,0.0027763979432184685,0.0012601314738951816,0.0020670078224891346,0.0015021943784733673,0.01814094542665443
GRID,80,100,0,0.011393049409460034,0.009788456951088754,0.00294029928398588,0.001430433630907746,0.002377346595508131,0.0017145075202878615,0.0164587286370332
GRID,80,100,5,0.014087662615776578,0.01189744487680627,0.002957654209130135,0.0013769667427893078,0.0021699061969027837,0.0016148485790233504,0.02019786991208205
GRID,80,100,10,0.010218935476199531,0.008794068062680162,0.0027877186749606852,0.001269500610135965,0.002155244500635699,0.001535223777285885,0.0147694918852682
GRID,80,100,15,0.013237552313625112,0.011394581849814263,0.002936279734213277,0.0014025472589723332,0.0021935224475352734,0.0016398398155412152,0.019098827220086365
GRID,80,100,20,0.010940597482193035,0.0091546150285833,0.002958984987244328,0.0014053607969233086,0.00227512010482982,0.001666288589295262,0.015684533855414212
GRID,80,100,25,0.010501260035125512,0.009304105058755063,0.002724872679013112,0.001162293704344052,0.001998770844218247,0.0014132368463063104,0.015294636249133674
GRID,80,100,30,0.013321602987380027,0.011661542161708146,0.0028984951486750307,0.0013362017918166842,0.0022133086185316037,0.00159933383983116,0.019312307452217216
GRID,80,100,35,0.01135354921473931,0.010106073756094546,0.0027692989851851083,0.0012972020667724588,0.002218674223056492,0.0015736437136576686,0.016563950464152353
GRID,80,100,40,0.013602510593262396,0.011894106492818564,0.0028807838491485983,0.001362547845529582,0.002247074409032416,0.0016279058145804322,0.019712354421129723
GRID,80,100,45,0.012606567839433869,0.010989035811200677,0.0028725725720689438,0.0013712173784603226,0.002278601545435319,0.0016434326285528216,0.01826542900788949
GRID,80,100,50,0.01086106833157088,0.009620533642261458,0.0027550461937735755,0.0012154542974574204,0.0020917861178226965,0.001478353843567003,0.01581917053705831
GRID,100,0,0,0.01053986793213784,0.009504031276521871,0.002770720231871009,0.0012695006101359739,0.002131204127491375,0.001528011665342594,0.015444684736933036
GRID,100,0,5,0.010871611628347924,0.009759128557257985,0.0028003997957958566,0.001288034446124908,0.0021200166269769957,0.0015376291003805342,0.01590493881701497
GRID,100,0,10,0.010976786154811725,0.009719097744728417,0.00284087615022275,0.0013421011661608482,0.0021625877740425892,0.0015882471485253705,0.015995159742028472
GRID,100,0,15,0.011103720180024415,0.009794181302157584,0.002882150120911033,0.0014025472589723235,0.0022311437869760482,0.0016511262173734406,0.016165923452840552
GRID,100,0,20,0.010546979845047733,0.009491431284695186,0.0027678770087189806,0.0013183452860254289,0.002240008119808896,0.001594844136160469,0.015452179901011373
GRID,100,0,25,0.010730727920534219,0.009593389563259764,0.002825591305803315,0.0013740950676243509,0.002264643671093361,0.001641259648665054,0.015691548667030604
